"molecule_chembl_id","smiles","ido1_ic50","tdo_ic50"
CHEMBL5406358,CC(C)(C)Nc1c(-c2ccc(-c3ccccc3)cc2)nc2sccn12,23000.0,
CHEMBL5937998,CC(C)(C)OC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,271.0,
CHEMBL5817285,O=c1c(NCCSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c(NCC(O)CO)c1=O,23.0,
CHEMBL5977655,NS(=O)(=O)N1CCC(Sc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,97.2,
CHEMBL5889157,O=c1cccc(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)[nH]1,32.3,
CHEMBL5938995,Cn1c(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)n[nH]c1=O,37.8,
CHEMBL5981480,C[C@@H](O)[C@@H](CO)NC(=O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,53.9,
CHEMBL5797898,O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC(CO)CO,50.9,
CHEMBL5792406,NS(=O)(=O)NC(CO)CONc1nonc1/C(=N/O)Nc1ccc(F)cc1,36.0,
CHEMBL6011179,CC(C)NS(=O)(=O)CCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,281.0,
CHEMBL5998114,CNC(=O)CC1c2ccccc2-c2cncn21,100000.0,
CHEMBL5856635,O=[N+]([O-])c1ccccc1C(O)CC1c2ccccc2-c2cncn21,1000.0,
CHEMBL6007586,OC(CC1c2c(F)cccc2-c2cncn21)c1ccco1,550.0,
CHEMBL5868713,O=C(OC(CC1c2ccccc2-c2cncn21)C1CCCCC1)c1ccccc1,5500.0,
CHEMBL5952318,OC(CC1c2ccccc2-c2cncn21)C1CCC2(CC1)CC2,5500.0,
CHEMBL5885758,OC1CCC(C(O)C[C@H]2c3c(F)cccc3-c3cncn32)CC1,1000.0,
CHEMBL6030041,O=C(Nc1ccccc1)N1CCC([C@@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,550.0,
CHEMBL5828302,OC(CC1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](OCc2ccccc2)CC1,1000.0,
CHEMBL5984449,O=C(NC1CCCC1)N1CCC([C@H](O)C[C@H]2c3ccccc3-c3cncn32)CC1,1000.0,
CHEMBL5802608,Fc1cccc2c1C(C1CCN(c3ccc(OC4CCOC4)cc3)CC1)n1cncc1-2,28.1,
CHEMBL5997823,O=C(COc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21)NCCO,483.0,
CHEMBL5906264,O=C(CO)N1CCC(Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)CC1,516.0,
CHEMBL6033374,O=C1OCCC12CCN(c1cc(C(F)(F)F)cc3cncn13)CC2,1995.0,
CHEMBL34657,c1ccc(-c2cccnc2)cc1,161000.0,
CHEMBL505230,Oc1ccc(F)cc1-c1cc[nH]n1,26000.0,
CHEMBL509549,Oc1cccc(O)c1-c1c[nH]cn1,5300.0,
CHEMBL1668306,O=C(Cc1cccnc1)c1cc2cc(F)ccc2[nH]1,36000.0,
CHEMBL1668314,O=C(Cc1cccnc1)c1cc2cc(O)ccc2[nH]1,37000.0,
CHEMBL1668397,COc1cc(OC)c2cc(C(=O)Cc3cccnc3)[nH]c2c1,45000.0,
CHEMBL572245,CN(C)CSc1nc(-c2ccccc2)cs1,1000000.0,
CHEMBL571240,CNc1ccc(O)c2ccccc12,12500.0,
CHEMBL3342381,CCOC(=O)c1cnc2scc(-c3ccc(C)cc3)n12,18000.0,
CHEMBL3764846,CC1(C)C(=O)Nc2ccc(S(=O)(=O)NNc3ccc(Br)cc3)cc21,69.9,
CHEMBL3800598,COc1ccc(-c2[nH]cnc2-c2ccccc2F)cc1O,4900.0,
CHEMBL3798350,Oc1c(Br)cc(Br)cc1-c1cncn1CCNc1cccc2ccccc12,30000.0,
CHEMBL1489368,Cc1cccc2c1c1ccc3c(c1n2C)C(=O)C=CC3=O,35600.0,
CHEMBL4072559,O=C1C[C@@H](c2c[nH]c3cc(Br)c(F)cc23)C(=O)N1,8000.0,
CHEMBL4218084,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N2CCC[C@@H]3CCCC[C@@H]32)cc1,159.0,
CHEMBL4209526,CCN(c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccc(C)cc1)C1CCCC1,23.0,
CHEMBL1224489,CSC(=N)NCCc1ccc(Cl)cc1.I,100000.0,
CHEMBL1224559,Cc1ccc(CS)cc1,1300.0,
CHEMBL2336693,C[C@H]1c2[nH]c3ccc(Br)cc3c2C[C@@H]2C(=O)N(C)C(=S)N21,74600.0,
CHEMBL2336692,C[C@H]1c2[nH]c3cccc(Br)c3c2C[C@@H]2C(=O)N(C)C(=S)N21,68200.0,
CHEMBL3310974,O=S(=O)(NNc1ccc(Br)cc1)c1ccc(Br)cc1,85.0,
CHEMBL3310979,O=C(O)CCc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,141.0,
CHEMBL4066497,CCCc1ccccc1Oc1ccc(-c2ccc(OC)c(C(=O)O)c2)cc1NC(=O)Nc1ccc(C)cc1,330.0,
CHEMBL4064513,COc1ccc(-c2ccc(Oc3cccc(C(C)(C)C)c3)c(NC(=O)Nc3ccc(C)cc3)c2)cc1C(=O)O,690.0,
CHEMBL4079351,O=C1C/C(=N\Nc2nc(-c3cccc(O)c3)cs2)c2ccccc21,2780.0,
CHEMBL4287634,COc1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,200.0,
CHEMBL4443463,Clc1ccc(Nc2cn[nH]n2)cc1,23.0,
CHEMBL4529614,O=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2)C(=O)c2ccccc21,10000.0,
CHEMBL4564513,Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=CC(=O)c3ccccc3C2=O)cc1Cl,10000.0,
CHEMBL4248102,Br.N=C(N)SCc1ccccc1,61000.0,
CHEMBL4285486,O=C1c2ccccc2C(=O)c2[nH]c(-c3cncs3)nc21,2700.0,
CHEMBL4573030,CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,560.0,
CHEMBL4524710,O=S1(=O)c2ccccc2CN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,817.0,
CHEMBL4548855,CC[Se]c1ccc(N/C(=N\O)c2nonc2NCCN2CCNS2(=O)=O)cc1Br,1000.0,
CHEMBL4455331,O=S1(=O)N(CCO)CCN1CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,74.5,
CHEMBL4449522,O=C(OCCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O)N1CC[C@H](F)C1,767.0,
CHEMBL4451614,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccc(Cl)cc1,477.0,
CHEMBL4454093,COP(C)(=O)NCCCNc1nonc1/C(=N/O)Nc1cccc(Br)c1,24.0,
CHEMBL4473190,COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(C)c1,23.0,
CHEMBL1958233,COc1ccccc1C(=O)N/N=C/c1c(O)ccc2ccccc12,11300.0,
CHEMBL4648885,O=C(Nc1ccc(C2(C(=O)NC3CCOCC3)CCC2)cc1)c1cccc(Cl)c1,19.0,
CHEMBL4777641,O=S(=O)(C(F)F)N1CCCC(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,1000.0,
CHEMBL4780198,CC(C)(C)OC(=O)NCCOC(=O)SCc1ccc(Cl)cc1Cl,1400.0,
CHEMBL4758809,O=C(O)c1cc2c(Nc3ccc(OC(F)(F)F)c(Cl)c3)ccc(F)c2[nH]1,100000.0,
CHEMBL4870435,CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CC[C@@]12NC(=O)NC2=O,68.0,
CHEMBL4861936,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)cnc43)C[C@@H]21,19.0,
CHEMBL5094068,CCOc1cc(CNC(=O)c2ncoc2-c2ccc(OC)cc2)cc(OCC)c1OCC,6.3,
CHEMBL5194176,O=C1CCC(N2C(=O)c3cccc(-n4cc(COCCOCCOCCN5C(=O)/C(=C6\Nc7ccccc7C6=O)c6ccccc65)nn4)c3C2=O)C(=O)N1,33910.0,
CHEMBL5287332,CCN(c1ncc(C2(C(=O)O)CCC2)cc1Nc1ccc(Cl)cc1)C1CCOCC1,100.0,
CHEMBL5409982,O=C(Nc1ccc(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1)c1ccc2nccn2c1,1000.0,
CHEMBL5425289,O=C(c1ccc2nccn2c1)N1CCC(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,1000.0,
CHEMBL4750164,O=C1CCC(N2C(=O)c3cccc(NCCOCCOCCOCCOCCOCCOCCOCCNCCNc4nonc4/C(=N/O)Nc4ccc(F)c(Br)c4)c3C2=O)C(=O)N1,1070.0,
CHEMBL4857086,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@H](c2cccc(C)n2)CC1,48.0,
CHEMBL4873558,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2cccnc2OC)CC1,475.0,
CHEMBL4869933,Nc1ccccc1-c1cnc[nH]1,18000.0,
CHEMBL4451889,Oc1ccccc1-n1ccnc1,16000.0,
CHEMBL5410551,CC(C)CNC(=O)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,96.3,
CHEMBL5423983,O=C(NCC1CC1)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,77.0,
CHEMBL4874583,CC1CCN(C(=O)c2cccc(N/C(=N/O)c3ccc4occc4c3)c2)CC1,30000.0,
CHEMBL4862533,OCc1cc2cc(/C(=N\O)Nc3cccc(F)c3)ccc2o1,1700.0,
CHEMBL5207671,Fc1cc(-c2nccc3c2[nH]c2ccccc23)ccc1Br,32710.0,
CHEMBL5220249,NC(CC(=O)O)Cc1c[nH]c2cc(N(CCCl)CCCl)ccc12,227000.0,
CHEMBL5221035,O=C(NCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1)c1ccccn1,52.0,
CHEMBL5854984,[C-]#[N+]c1ccc2[nH]cc(C3CC(=O)NC3=O)c2c1,12000.0,
CHEMBL6065787,CN(C)c1ccnc2onc(N)c12,100000.0,
CHEMBL6059553,Nc1noc2nc3c(cc12)COCC3,100000.0,
CHEMBL6060320,Nc1noc2nc(-c3ccc(F)cc3F)ccc12,100000.0,
CHEMBL6020370,COc1cccc(Nc2ccc3c(N)noc3n2)c1,100000.0,
CHEMBL5984903,C[S@](=N)(=O)CCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,213.0,
CHEMBL5909442,NS(=O)(=O)NCC[C@H]1CC[C@H](Nc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)CC1,46.0,
CHEMBL5874528,CC(C)NC(=O)CSc1nonc1/C(=N/O)NC1Cc2c(F)cccc21,2204.0,
CHEMBL5854778,O=C(NCCSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NC1CC1,42.9,
CHEMBL5740944,CC(C)(O)C(O)CSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21,104.0,
CHEMBL6010153,O=S1(=O)NC[C@H](CSc2nonc2/C(=N/O)N[C@H]2CCc3ccc(F)cc32)N1,78.3,
CHEMBL5769780,O=C(CO)NCCNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,65.3,
CHEMBL5744918,O=S(=O)(CCO)CCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,48.5,
CHEMBL5985139,O=C(CCO)NCCSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,20.0,
CHEMBL6055790,CC(C(=O)Nc1nc2ncccn2n1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,38.7,
CHEMBL5921667,CCC(c1nc2cc(Cl)ccc2[nH]1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,0.81,
CHEMBL5437974,COc1ccc(-c2nc3cc(C)ccn3c2NC(C)(C)C)cc1O,287000.0,
CHEMBL5434107,O[C@H](c1c(C2CC2)c(Cl)cc2cncn12)C1CC2CCC1CC2,9.6,
CHEMBL5809086,N=C(Nc1ccc(F)c(Br)c1)c1nonc1SCC(=O)NC1CCC1,36.9,
CHEMBL5833530,CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,54.0,
CHEMBL5800186,Nc1ncc(C(=O)NCCONc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)s1,90.0,
CHEMBL5811384,OC(CC1c2ccccc2-c2cncn21)c1cscn1,5500.0,
CHEMBL5822741,OC(CC1c2c(F)cccc2-c2cncn21)C1CCC(=CI)CC1,1000.0,
CHEMBL6023656,O=C(O)CCC(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,550.0,
CHEMBL5882300,N[C@@H](Cc1ccccc1)C(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,550.0,
CHEMBL5817191,C[C@@H](CNC(=O)CO)Oc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,2454.0,
CHEMBL5765387,CS(=O)(CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)=NC#N,11.0,
CHEMBL5859961,CC(=O)N1CCC2(CC1)CCN(c1cc(C(F)(F)F)cc3cncn13)CC2,6310.0,
CHEMBL6028656,Cc1nc2onc(NC(=O)Nc3cccc(C(F)(F)F)c3)c2c(C)c1Cl,100000.0,
CHEMBL5992324,CC(=O)Nc1noc2nc(C)c(Cl)c(C)c12,100000.0,
CHEMBL574691,COc1ccc(C2CNC3=C2C(=O)c2c(ccn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,5600.0,
CHEMBL3335707,CCc1cc(Nc2cnn[nH]2)ccc1Cl,100.0,
CHEMBL3753837,OC(CC1c2c(F)cccc2-c2cncn21)C1CCCCC1,19.0,
CHEMBL3752239,Cc1ncc2n1C(CC(O)C1CCCCC1)c1ccccc1-2,10000.0,
CHEMBL3087014,O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3cc(-c4ccccc4)nn3)cc1c2=O,185.0,
CHEMBL1521164,NN=C(S)Nc1ccccc1Cl,50000.0,
CHEMBL3286605,Cc1ccc(NC(=S)NN)cc1,50000.0,
CHEMBL4091895,COCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,200.0,
CHEMBL3922664,CS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)(F)F)c1,100.0,
CHEMBL3961781,CS(=O)(=O)NCCCNc1nonc1/C(=N/O)Nc1cccc(C(F)(F)F)c1,200.0,
CHEMBL4240957,O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1ccccn21,288.0,
CHEMBL4281734,O=C(/C=C/c1cccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c1)NO,27.0,
CHEMBL1224392,Br.CC(C)(C)c1ccc(CSC(=N)N)cc1,100000.0,
CHEMBL2336696,C[C@H]1c2[nH]c3cccc(Cl)c3c2C[C@@H]2C(=O)N(C)C(=S)N21,46400.0,
CHEMBL1201196,Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,8400.0,
CHEMBL3318359,Clc1ccc(C(Cn2ccnc2)OCc2cccnc2)c(Cl)c1,84000.0,
CHEMBL3765396,Cl.NOCc1ccc(F)cc1,980.0,
CHEMBL4104981,COc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,1800.0,
CHEMBL4073099,COc1ccc(-c2ccc(Oc3ccccc3C#N)c(NC(=O)Nc3ccc(C)cc3)c2)cc1C(=O)O,6000.0,
CHEMBL4067223,COc1ccc(-c2ccc(Oc3cccc4c3CCCC4)c(NC(=O)Nc3ccccc3)c2)cc1C(=O)O,62.0,
CHEMBL4278190,C#Cc1cccc(Nc2c(N)oc3c(-c4ccccc4)nccc23)c1,200.0,
CHEMBL4295077,Cc1cccc(Nc2c(N)oc3cnccc23)c1,200.0,
CHEMBL4568679,O=S(=O)(Cc1cccc(Cl)c1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,743.9,
CHEMBL4588716,Cc1ccc(CS(=O)(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,855.0,
CHEMBL4213252,O=c1oc2ccc([N+](=O)[O-])cc2n1Cc1ccc(Cl)cc1,99350.0,
CHEMBL4293263,O=C1c2ccccc2C(=O)c2sc(-c3cscn3)nc21,18.0,
CHEMBL4292949,O=C1c2ccccc2C(=O)c2[nH]c(-c3ccncc3)nc21,48.0,
CHEMBL4527119,CC(C)(O)CC1c2ccccc2-c2cncn21,7700.0,
CHEMBL4524535,OC(CC1c2ccccc2-c2cncn21)c1cccnc1,2900.0,
CHEMBL4571106,O=C(c1ccc(F)cc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,2400.0,
CHEMBL4471278,Nc1nonc1/C(=N/O)N[C@H]1CCc2ccccc21,373.0,
CHEMBL4457884,O=S1(=O)N(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCN1CCOCCOCCO,284.0,
CHEMBL4439757,CN(C)CCN1CCN(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)S1(=O)=O,221.0,
CHEMBL4543296,CCOP(=O)(CC)N1CCC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,200.0,
CHEMBL4540060,CCCP(=O)(OCC)N1CCC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,200.0,
CHEMBL4464199,COP(C)(=O)N1CCCC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,148.0,
CHEMBL4441056,CCOP(=O)(NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,132.0,
CHEMBL4556184,COP(C)(=O)NC1CCCN(c2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,1000.0,
CHEMBL4552649,COP(C)(=O)NCCNc1nonc1/C(=N/O)Nc1cccc(Br)c1,10.5,
CHEMBL4453712,COc1cccc(NCc2nnc3n2N=C(c2ccc(Br)cc2)CS3)c1,20600.0,
CHEMBL4550784,O=C(Cn1cnc2scc(-c3ccc(F)cc3)c2c1=O)NC(=O)NCc1ccccc1,30000.0,
CHEMBL4776442,O=[N+]([O-])c1ccc(N/C(Cc2ccccc2)=N\O)c2nonc12,307.0,
CHEMBL4541125,CCN(c1ccc(-c2c(C)oc(C)c2C(=O)O)cc1NC(=O)Nc1ccc(F)cc1F)C1CCCCC1,7.8,
CHEMBL4514602,Cc1cccc(NC(=O)Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)c1,52.7,
CHEMBL4562263,Cc1nsc(Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)n1,4.0,
CHEMBL4799362,O=C(SCCc1cccc(O)c1)SCc1ccc(Cl)cc1Cl,440.0,
CHEMBL4749159,COc1cc(OC)cc(Sc2c[nH]c3ccc(Cl)cc23)c1,7000.0,
CHEMBL4641080,O=C1C=C(c2cccnc2)C(=O)c2c(CCNC3CCCCC3)c[nH]c21,1500.0,
CHEMBL4648971,[O-][S+]1CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,212.0,
CHEMBL4745266,CC(=O)Nc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)sc2c1,100000.0,
CHEMBL4762148,C[C@@H](NC(=O)c1ccc(F)cc1)c1ccc2c(n1)CCCN2C(=O)C1(C(F)(F)F)CC1,20.0,
CHEMBL4853456,CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4ncc(C#N)cc43)C[C@@H]21,357.0,
CHEMBL5208517,Cc1cn(C2CC(n3cc(COCCOCCOCCN4C(=O)/C(=C5\Nc6ccccc6C5=O)c5ccccc54)nn3)C(CO)O2)c(=O)[nH]c1=O,54700.0,
CHEMBL5281083,CC(=O)NCCc1c(C(=O)c2ccccc2[N+](=O)[O-])[nH]c2ccc(Cl)cc12,740.0,
CHEMBL5429647,O=C(NCc1ccc(CNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1)c1ccc2nccn2c1,1000.0,
CHEMBL4860353,CC[C@@H](NC(=O)c1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc(OC)c2F)CC1,3.0,
CHEMBL4852107,CC(c1ccc2c(n1)CCCN2C(=O)OC1CC1)c1nc2ccc(Cl)cc2[nH]1,1.147,
CHEMBL4848789,Nc1ccc(Cl)cc1-c1nnn[nH]1,220.0,
CHEMBL5070676,Cc1cccc(NC(=O)NCc2ccc(/C(=N/O)Nc3cccc(Br)c3)s2)c1,127.5,
CHEMBL5196261,CCCNC(=O)C1(c2ccc(-c3ccccn3)cc2)CCC1,10000.0,
CHEMBL5425638,COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)oc2c1,2690.0,
CHEMBL4858872,OCc1cc2cc(/C(=N\O)Nc3cccc(Br)c3)ccc2o1,710.0,
CHEMBL4878561,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cc(OC)c(OC)c(OC)c3)c2C1=O,42000.0,
CHEMBL4870082,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C)c(C)c3)c2C1=O,233.8,
CHEMBL4853587,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccc4ccccc4c3)c2C1=O,42000.0,
CHEMBL4865477,COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C(C)(C)C)cc3)c2C1=O,265.5,
CHEMBL5085169,Cc1ccc(NC(=O)Nc2cc(/C(=N/O)Nc3ccc(F)c(Br)c3)ccc2N(CC(C)C)CC(C)C)cc1,2300.0,
CHEMBL5272231,CC(C)CN(CC(C)C)c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccccc1F,13.0,
CHEMBL5440751,CCN(CC)C(=O)Cn1cc(C(=O)C(F)(F)F)c2ccccc21,10000.0,
CHEMBL5595076,COc1cccc(COC(Cn2ccnc2)c2ccc(F)c(F)c2)c1,22800.0,
CHEMBL5845790,OC(CC1c2ccccc2-c2cncn21)C12CC3CC(CC(O)(C3)C1)C2,100.0,
CHEMBL4300042,Nc1sc2c(Br)cccc2c1Nc1ccc(F)c(Cl)c1,200.0,
CHEMBL5927325,CS(=O)(=O)N1CCC(Nc2cccn3cncc23)CC1,66200.0,
CHEMBL5807166,COc1ccnc2onc(N)c12,100000.0,
CHEMBL6003896,Nc1noc2nc(NC3CC3)c(F)cc12,100000.0,
CHEMBL5751786,CC1(C)CCc2nc3onc(N)c3cc2C1,100000.0,
CHEMBL5889857,COc1ccc(Nc2ccc3c(N)noc3n2)cc1,100000.0,
CHEMBL5788129,CS(=O)(CCNc1nonc1/C(=N\O)N[C@H]1Cc2ccc(F)cc21)=NCCO,70.6,
CHEMBL6019633,N=S(N)(=O)CCCNc1nonc1/C(=N\O)N[C@@H]1Cc2ccc(F)cc21,48.2,
CHEMBL6031609,OC[C@@H](O)CSc1nonc1/C(=N/O)N[C@@H]1CCc2ccc(F)cc21,54580.0,
CHEMBL5785427,CNC(=O)CSc1nonc1/C(=N/O)NC1Cc2ccccc21,150.0,
CHEMBL6002877,CS(=O)(=O)NCCSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,72.7,
CHEMBL5792922,CC(C)(CO)NC(=O)CNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,130.0,
CHEMBL5973682,NS(=O)(=O)NC1(CNc2nonc2/C(=N/O)NC2Cc3ccc(F)cc32)CC1,220.0,
CHEMBL5772032,OCCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,57.8,
CHEMBL5778495,O/N=C(\N[C@H]1Cc2ccc(F)cc21)c1nonc1NCc1cccc(B(O)O)c1,49.9,
CHEMBL6018791,CC(C(=O)NC12CC(F)(C1)C2)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,2519.0,
CHEMBL5822401,CC(C(=O)Nc1cc(C2CC2)nn1C)[C@H]1[C@@H]2C[C@@H](n3cnc4cc(F)c(F)cc43)C[C@@H]21,589.0,
CHEMBL5982028,CC(C(=O)Nc1ccc(C(F)(F)F)cn1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,3.7,
CHEMBL5780489,CC(C(=O)Nc1cnn(C2CCOCC2)c1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,128.0,
CHEMBL5968412,O=C(Nc1ccc(C2CC2)nc1)C(C1CC1)[C@H]1[C@@H]2C[C@@H](Oc3ccnc4ccc(F)cc34)C[C@@H]21,1.82,
CHEMBL5938717,NC(=O)c1ccc(NC(=O)Nc2c(-c3ccccc3)ccc3cncn23)cc1,875.0,
CHEMBL5803942,Cc1ncc(NC(=O)Nc2cc([C@H](C)CC(=O)O)ccc2N(CC(C)C)CC(C)C)cn1,22.0,
CHEMBL5850066,CC(C)CN(CC(C)C)c1ccc(C(C)CC(=O)O)cc1NC(=O)Nc1cc(C(F)(F)F)no1,7.0,
CHEMBL6046396,O=C(O)CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,105.0,
CHEMBL5937692,COC(=O)C1(Sc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CCC1,5.9,
CHEMBL5801903,CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)cc1,1032.0,
CHEMBL6039633,CN1C(=O)NC[C@H]1CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,47.7,
CHEMBL5865126,O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N[C@@H]1C[C@@H](O)[C@@H](O)C1,75.8,
CHEMBL5986219,N#Cc1cc(N/C(=N\O)c2nonc2SCCNS(N)(=O)=O)ccc1F,119.0,
CHEMBL5897086,O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N[C@H]1CCOC[C@H]1O,56.0,
CHEMBL5880968,COC(=O)C(N)CCONc1nonc1/C(=N/O)Nc1ccc(F)c(F)c1,140.0,
CHEMBL5942933,CN(C)C(=O)C(=O)N1CC(CNc2nonc2C(=NO)Nc2ccc(F)c(Br)c2)C1,183.0,
CHEMBL5938071,Brc1ccc2[nH]c(Cn3cncc3-c3ccc[nH]3)cc2c1,309.0,
CHEMBL5774520,Nc1cccc(C(O)CC2c3ccccc3-c3cncn32)c1,550.0,
CHEMBL5938930,COc1cccc2c1-c1cncn1C2CC(O)C1CCCCC1,5500.0,
CHEMBL6023043,CC(C)(C)C(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,550.0,
CHEMBL5892225,OC(CC1c2c(F)cccc2-c2cncn21)C1CC=CCC1,1000.0,
